new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,performance
1,3,2,0,0,1,1,1,1,1,165.75
2,3,2,0,0,1,1,1,1,1,88.004
3,3,2,0,0,1,1,1,1,1,61.65
4,1,3,0,0,1,1,1,1,1,25.378
1,1,3,0,0,1,1,1,1,1,95.482
2,1,3,0,0,1,1,1,1,1,50.644
3,1,3,0,0,1,1,1,1,1,34.108
4,2,3,0,0,1,1,1,1,1,34.034
1,2,3,0,0,1,1,1,1,1,125.494
2,2,3,0,0,1,1,1,1,1,66.474
3,2,3,0,0,1,1,1,1,1,46.22
4,3,3,0,0,1,1,1,1,1,44.714
1,3,3,0,0,1,1,1,1,1,165.32
2,3,3,0,0,1,1,1,1,1,87.924
3,3,3,0,0,1,1,1,1,1,61.614
4,1,1,0,0,1,1,1,1,0,25.096
1,1,1,0,0,1,1,1,1,0,94.876
2,1,1,0,0,1,1,1,1,0,50.182
3,1,1,0,0,1,1,1,1,0,34.008
4,2,1,0,0,1,1,1,1,0,33.582
1,2,1,0,0,1,1,1,1,0,124.808
2,2,1,0,0,1,1,1,1,0,66.368
3,2,1,0,0,1,1,1,1,0,46.144
4,3,1,0,0,1,1,1,1,0,44.626
1,3,1,0,0,1,1,1,1,0,164.836
2,3,1,0,0,1,1,1,1,0,87.82
3,3,1,0,0,1,1,1,1,0,61.84
4,1,2,0,0,1,1,1,1,0,25.202
1,1,2,0,0,1,1,1,1,0,94.828
2,1,2,0,0,1,1,1,1,0,49.97
3,1,2,0,0,1,1,1,1,0,33.988
4,2,2,0,0,1,1,1,1,0,33.394
1,2,2,0,0,1,1,1,1,0,124.934
2,2,2,0,0,1,1,1,1,0,66.29
3,2,2,0,0,1,1,1,1,0,46.592
4,3,2,0,0,1,1,1,1,0,44.462
1,3,2,0,0,1,1,1,1,0,164.742
2,3,2,0,0,1,1,1,1,0,87.904
3,3,2,0,0,1,1,1,1,0,61.69
4,1,3,0,0,1,1,1,1,0,25.212
1,1,3,0,0,1,1,1,1,0,94.798
2,1,3,0,0,1,1,1,1,0,50.198
3,1,3,0,0,1,1,1,1,0,34.046
4,2,3,0,0,1,1,1,1,0,33.59
1,2,3,0,0,1,1,1,1,0,124.814
2,2,3,0,0,1,1,1,1,0,66.096
3,2,3,0,0,1,1,1,1,0,46.086
4,3,3,0,0,1,1,1,1,0,44.484
1,3,3,0,0,1,1,1,1,0,164.824
2,3,3,0,0,1,1,1,1,0,87.92
3,3,3,0,0,1,1,1,1,0,61.74
4,1,1,0,0,1,1,1,0,1,25.588
1,1,1,0,0,1,1,1,0,1,95.822
2,1,1,0,0,1,1,1,0,1,50.574
3,1,1,0,0,1,1,1,0,1,34.136
4,2,1,0,0,1,1,1,0,1,38.462
1,2,1,0,0,1,1,1,0,1,142.442
2,2,1,0,0,1,1,1,0,1,75.83
3,2,1,0,0,1,1,1,0,1,53.998
4,3,1,0,0,1,1,1,0,1,53.624
1,3,1,0,0,1,1,1,0,1,195.776
2,3,1,0,0,1,1,1,0,1,104.944
3,3,1,0,0,1,1,1,0,1,75.458
4,1,2,0,0,1,1,1,0,1,25.278
1,1,2,0,0,1,1,1,0,1,95.602
2,1,2,0,0,1,1,1,0,1,50.35
3,1,2,0,0,1,1,1,0,1,34.214
4,2,2,0,0,1,1,1,0,1,38.508
1,2,2,0,0,1,1,1,0,1,142.45
2,2,2,0,0,1,1,1,0,1,75.934
3,2,2,0,0,1,1,1,0,1,54.228
4,3,2,0,0,1,1,1,0,1,53.364
1,3,2,0,0,1,1,1,0,1,195.776
2,3,2,0,0,1,1,1,0,1,104.622
3,3,2,0,0,1,1,1,0,1,75.758
4,1,3,0,0,1,1,1,0,1,25.476
1,1,3,0,0,1,1,1,0,1,95.622
2,1,3,0,0,1,1,1,0,1,50.454
3,1,3,0,0,1,1,1,0,1,34.214
4,2,3,0,0,1,1,1,0,1,38.776
1,2,3,0,0,1,1,1,0,1,142.464
2,2,3,0,0,1,1,1,0,1,75.81
3,2,3,0,0,1,1,1,0,1,54.236
4,3,3,0,0,1,1,1,0,1,53.522
1,3,3,0,0,1,1,1,0,1,195.566
2,3,3,0,0,1,1,1,0,1,104.798
3,3,3,0,0,1,1,1,0,1,75.668
4,1,1,0,0,1,1,1,0,0,25.196
1,1,1,0,0,1,1,1,0,0,95.088
2,1,1,0,0,1,1,1,0,0,50.154
3,1,1,0,0,1,1,1,0,0,34.046
4,2,1,0,0,1,1,1,0,0,38.636
1,2,1,0,0,1,1,1,0,0,141.56
2,2,1,0,0,1,1,1,0,0,75.378
3,2,1,0,0,1,1,1,0,0,54.15
4,3,1,0,0,1,1,1,0,0,53.248
1,3,1,0,0,1,1,1,0,0,194.758
2,3,1,0,0,1,1,1,0,0,104.552
3,3,1,0,0,1,1,1,0,0,75.72
4,1,2,0,0,1,1,1,0,0,25.318
1,1,2,0,0,1,1,1,0,0,94.918
2,1,2,0,0,1,1,1,0,0,49.988
3,1,2,0,0,1,1,1,0,0,34.114
4,2,2,0,0,1,1,1,0,0,38.696
1,2,2,0,0,1,1,1,0,0,141.49
2,2,2,0,0,1,1,1,0,0,75.592
3,2,2,0,0,1,1,1,0,0,54.392
4,3,2,0,0,1,1,1,0,0,53.286
1,3,2,0,0,1,1,1,0,0,194.502
2,3,2,0,0,1,1,1,0,0,104.776
3,3,2,0,0,1,1,1,0,0,75.652
4,1,3,0,0,1,1,1,0,0,25.22
1,1,3,0,0,1,1,1,0,0,94.67
2,1,3,0,0,1,1,1,0,0,50.054
3,1,3,0,0,1,1,1,0,0,34.006
4,2,3,0,0,1,1,1,0,0,38.178
1,2,3,0,0,1,1,1,0,0,141.622
2,2,3,0,0,1,1,1,0,0,75.406
3,2,3,0,0,1,1,1,0,0,54.31
4,3,3,0,0,1,1,1,0,0,53.13
1,3,3,0,0,1,1,1,0,0,194.686
2,3,3,0,0,1,1,1,0,0,104.788
3,3,3,0,0,1,1,1,0,0,75.71
4,1,1,0,0,1,1,0,1,1,23.72
1,1,1,0,0,1,1,0,1,1,86.602
2,1,1,0,0,1,1,0,1,1,46.18
3,1,1,0,0,1,1,0,1,1,31.47
4,2,1,0,0,1,1,0,1,1,31.856
1,2,1,0,0,1,1,0,1,1,117.018
2,2,1,0,0,1,1,0,1,1,62.4
3,2,1,0,0,1,1,0,1,1,43.634
4,3,1,0,0,1,1,0,1,1,42.67
1,3,1,0,0,1,1,0,1,1,156.43
2,3,1,0,0,1,1,0,1,1,83.392
3,3,1,0,0,1,1,0,1,1,58.444
4,1,2,0,0,1,1,0,1,1,24.374
1,1,2,0,0,1,1,0,1,1,87.092
2,1,2,0,0,1,1,0,1,1,46.69
3,1,2,0,0,1,1,0,1,1,32.306
4,2,2,0,0,1,1,0,1,1,32.98
1,2,2,0,0,1,1,0,1,1,117.61
2,2,2,0,0,1,1,0,1,1,62.904
3,2,2,0,0,1,1,0,1,1,43.752
4,3,2,0,0,1,1,0,1,1,43.446
1,3,2,0,0,1,1,0,1,1,156.936
2,3,2,0,0,1,1,0,1,1,84.082
3,3,2,0,0,1,1,0,1,1,59.064
4,1,3,0,0,1,1,0,1,1,24.982
1,1,3,0,0,1,1,0,1,1,87.748
2,1,3,0,0,1,1,0,1,1,47.042
3,1,3,0,0,1,1,0,1,1,32.66
4,2,3,0,0,1,1,0,1,1,33.082
1,2,3,0,0,1,1,0,1,1,118.076
2,2,3,0,0,1,1,0,1,1,62.962
3,2,3,0,0,1,1,0,1,1,44.33
4,3,3,0,0,1,1,0,1,1,43.882
1,3,3,0,0,1,1,0,1,1,157.444
2,3,3,0,0,1,1,0,1,1,84.166
3,3,3,0,0,1,1,0,1,1,59.28
4,1,1,0,0,1,1,0,1,0,23.818
1,1,1,0,0,1,1,0,1,0,86.634
2,1,1,0,0,1,1,0,1,0,46.1
3,1,1,0,0,1,1,0,1,0,31.608
4,2,1,0,0,1,1,0,1,0,31.772
1,2,1,0,0,1,1,0,1,0,116.664
2,2,1,0,0,1,1,0,1,0,62.098
3,2,1,0,0,1,1,0,1,0,43.474
4,3,1,0,0,1,1,0,1,0,42.734
1,3,1,0,0,1,1,0,1,0,155.746
2,3,1,0,0,1,1,0,1,0,83.36
3,3,1,0,0,1,1,0,1,0,58.612
4,1,2,0,0,1,1,0,1,0,24.594
1,1,2,0,0,1,1,0,1,0,87.196
2,1,2,0,0,1,1,0,1,0,46.874
3,1,2,0,0,1,1,0,1,0,32.322
4,2,2,0,0,1,1,0,1,0,32.436
1,2,2,0,0,1,1,0,1,0,117.56
2,2,2,0,0,1,1,0,1,0,62.642
3,2,2,0,0,1,1,0,1,0,43.992
4,3,2,0,0,1,1,0,1,0,43.276
1,3,2,0,0,1,1,0,1,0,156.372
2,3,2,0,0,1,1,0,1,0,83.692
3,3,2,0,0,1,1,0,1,0,59.11
4,1,3,0,0,1,1,0,1,0,25.768
1,1,3,0,0,1,1,0,1,0,87.562
2,1,3,0,0,1,1,0,1,0,47.224
3,1,3,0,0,1,1,0,1,0,32.8
4,2,3,0,0,1,1,0,1,0,33.154
1,2,3,0,0,1,1,0,1,0,118.026
2,2,3,0,0,1,1,0,1,0,63.122
3,2,3,0,0,1,1,0,1,0,44.486
4,3,3,0,0,1,1,0,1,0,43.586
1,3,3,0,0,1,1,0,1,0,156.818
2,3,3,0,0,1,1,0,1,0,84.32
3,3,3,0,0,1,1,0,1,0,59.772
4,1,1,0,0,1,1,0,0,1,24.206
1,1,1,0,0,1,1,0,0,1,86.822
2,1,1,0,0,1,1,0,0,1,46.066
3,1,1,0,0,1,1,0,0,1,31.824
4,2,1,0,0,1,1,0,0,1,35.944
1,2,1,0,0,1,1,0,0,1,131.388
2,2,1,0,0,1,1,0,0,1,69.798
3,2,1,0,0,1,1,0,0,1,50.184
4,3,1,0,0,1,1,0,0,1,50.03
1,3,1,0,0,1,1,0,0,1,181.678
2,3,1,0,0,1,1,0,0,1,97.326
3,3,1,0,0,1,1,0,0,1,70.874
4,1,2,0,0,1,1,0,0,1,24.368
1,1,2,0,0,1,1,0,0,1,87.322
2,1,2,0,0,1,1,0,0,1,46.638
3,1,2,0,0,1,1,0,0,1,32.204
4,2,2,0,0,1,1,0,0,1,36.684
1,2,2,0,0,1,1,0,0,1,132.022
2,2,2,0,0,1,1,0,0,1,70.318
3,2,2,0,0,1,1,0,0,1,50.812
4,3,2,0,0,1,1,0,0,1,50.476
1,3,2,0,0,1,1,0,0,1,182.12
2,3,2,0,0,1,1,0,0,1,97.802
3,3,2,0,0,1,1,0,0,1,71.122
4,1,3,0,0,1,1,0,0,1,25.104
1,1,3,0,0,1,1,0,0,1,87.81
2,1,3,0,0,1,1,0,0,1,47.062
3,1,3,0,0,1,1,0,0,1,32.776
4,2,3,0,0,1,1,0,0,1,37.032
1,2,3,0,0,1,1,0,0,1,132.422
2,2,3,0,0,1,1,0,0,1,70.97
3,2,3,0,0,1,1,0,0,1,51.224
4,3,3,0,0,1,1,0,0,1,50.82
1,3,3,0,0,1,1,0,0,1,182.676
2,3,3,0,0,1,1,0,0,1,98.336
3,3,3,0,0,1,1,0,0,1,71.754
4,1,1,0,0,1,1,0,0,0,24.072
1,1,1,0,0,1,1,0,0,0,86.5
2,1,1,0,0,1,1,0,0,0,46.122
3,1,1,0,0,1,1,0,0,0,32.076
4,2,1,0,0,1,1,0,0,0,36.114
1,2,1,0,0,1,1,0,0,0,131.114
2,2,1,0,0,1,1,0,0,0,70.306
3,2,1,0,0,1,1,0,0,0,50.22
4,3,1,0,0,1,1,0,0,0,50.148
1,3,1,0,0,1,1,0,0,0,181.038
2,3,1,0,0,1,1,0,0,0,97.152
3,3,1,0,0,1,1,0,0,0,70.848
4,1,2,0,0,1,1,0,0,0,24.628
1,1,2,0,0,1,1,0,0,0,87.072
2,1,2,0,0,1,1,0,0,0,46.848
3,1,2,0,0,1,1,0,0,0,32.476
4,2,2,0,0,1,1,0,0,0,36.582
1,2,2,0,0,1,1,0,0,0,131.584
2,2,2,0,0,1,1,0,0,0,70.626
3,2,2,0,0,1,1,0,0,0,50.756
4,3,2,0,0,1,1,0,0,0,50.6
1,3,2,0,0,1,1,0,0,0,181.822
2,3,2,0,0,1,1,0,0,0,97.618
3,3,2,0,0,1,1,0,0,0,71.418
4,1,3,0,0,1,1,0,0,0,25.53
1,1,3,0,0,1,1,0,0,0,87.706
2,1,3,0,0,1,1,0,0,0,47.18
3,1,3,0,0,1,1,0,0,0,32.896
4,2,3,0,0,1,1,0,0,0,37.044
1,2,3,0,0,1,1,0,0,0,132.062
2,2,3,0,0,1,1,0,0,0,70.888
3,2,3,0,0,1,1,0,0,0,51.544
4,3,3,0,0,1,1,0,0,0,51.282
1,3,3,0,0,1,1,0,0,0,182.092
2,3,3,0,0,1,1,0,0,0,98.22
3,3,3,0,0,1,1,0,0,0,71.602
4,1,1,0,0,1,0,1,1,1,25.442
1,1,1,0,0,1,0,1,1,1,94.734
2,1,1,0,0,1,0,1,1,1,49.898
3,1,1,0,0,1,0,1,1,1,33.928
4,2,1,0,0,1,0,1,1,1,31.966
1,2,1,0,0,1,0,1,1,1,119.362
2,2,1,0,0,1,0,1,1,1,62.638
3,2,1,0,0,1,0,1,1,1,42.582
4,3,1,0,0,1,0,1,1,1,41.082
1,3,1,0,0,1,0,1,1,1,153.628
2,3,1,0,0,1,0,1,1,1,80.45
3,3,1,0,0,1,0,1,1,1,54.88
4,1,2,0,0,1,0,1,1,1,25.342
1,1,2,0,0,1,0,1,1,1,94.848
2,1,2,0,0,1,0,1,1,1,50.636
3,1,2,0,0,1,0,1,1,1,33.872
4,2,2,0,0,1,0,1,1,1,32.536
1,2,2,0,0,1,0,1,1,1,119.45
2,2,2,0,0,1,0,1,1,1,62.67
3,2,2,0,0,1,0,1,1,1,43.036
4,3,2,0,0,1,0,1,1,1,41.132
1,3,2,0,0,1,0,1,1,1,153.87
2,3,2,0,0,1,0,1,1,1,80.656
3,3,2,0,0,1,0,1,1,1,55.122
4,1,3,0,0,1,0,1,1,1,25.26
1,1,3,0,0,1,0,1,1,1,94.792
2,1,3,0,0,1,0,1,1,1,50.14
3,1,3,0,0,1,0,1,1,1,33.758
4,2,3,0,0,1,0,1,1,1,31.996
1,2,3,0,0,1,0,1,1,1,119.452
2,2,3,0,0,1,0,1,1,1,62.748
3,2,3,0,0,1,0,1,1,1,42.882
4,3,3,0,0,1,0,1,1,1,40.966
1,3,3,0,0,1,0,1,1,1,153.388
2,3,3,0,0,1,0,1,1,1,80.61
3,3,3,0,0,1,0,1,1,1,54.844
4,1,1,0,0,1,0,1,1,0,24.99
1,1,1,0,0,1,0,1,1,0,94.09
2,1,1,0,0,1,0,1,1,0,49.854
3,1,1,0,0,1,0,1,1,0,33.808
4,2,1,0,0,1,0,1,1,0,31.952
1,2,1,0,0,1,0,1,1,0,118.988
2,2,1,0,0,1,0,1,1,0,62.578
3,2,1,0,0,1,0,1,1,0,42.816
4,3,1,0,0,1,0,1,1,0,41.204
1,3,1,0,0,1,0,1,1,0,153.344
2,3,1,0,0,1,0,1,1,0,80.32
3,3,1,0,0,1,0,1,1,0,54.806
4,1,2,0,0,1,0,1,1,0,25.162
1,1,2,0,0,1,0,1,1,0,94.04
2,1,2,0,0,1,0,1,1,0,49.774
3,1,2,0,0,1,0,1,1,0,33.714
4,2,2,0,0,1,0,1,1,0,31.904
1,2,2,0,0,1,0,1,1,0,118.852
2,2,2,0,0,1,0,1,1,0,62.632
3,2,2,0,0,1,0,1,1,0,42.726
4,3,2,0,0,1,0,1,1,0,40.88
1,3,2,0,0,1,0,1,1,0,153.066
2,3,2,0,0,1,0,1,1,0,80.408
3,3,2,0,0,1,0,1,1,0,54.784
4,1,3,0,0,1,0,1,1,0,24.996
1,1,3,0,0,1,0,1,1,0,93.842
2,1,3,0,0,1,0,1,1,0,49.644
3,1,3,0,0,1,0,1,1,0,33.736
4,2,3,0,0,1,0,1,1,0,31.58
1,2,3,0,0,1,0,1,1,0,118.65
2,2,3,0,0,1,0,1,1,0,62.374
3,2,3,0,0,1,0,1,1,0,42.614
4,3,3,0,0,1,0,1,1,0,40.842
1,3,3,0,0,1,0,1,1,0,153.162
2,3,3,0,0,1,0,1,1,0,80.428
3,3,3,0,0,1,0,1,1,0,54.758
4,1,1,0,0,1,0,1,0,1,25.246
1,1,1,0,0,1,0,1,0,1,94.496
2,1,1,0,0,1,0,1,0,1,49.936
3,1,1,0,0,1,0,1,0,1,34.028
4,2,1,0,0,1,0,1,0,1,36.458
1,2,1,0,0,1,0,1,0,1,135.934
2,2,1,0,0,1,0,1,0,1,72.228
3,2,1,0,0,1,0,1,0,1,50.02
4,3,1,0,0,1,0,1,0,1,49.482
1,3,1,0,0,1,0,1,0,1,183.342
2,3,1,0,0,1,0,1,0,1,96.752
3,3,1,0,0,1,0,1,0,1,67.852
4,1,2,0,0,1,0,1,0,1,25.344
1,1,2,0,0,1,0,1,0,1,94.718
2,1,2,0,0,1,0,1,0,1,50.178
3,1,2,0,0,1,0,1,0,1,33.852
4,2,2,0,0,1,0,1,0,1,36.556
1,2,2,0,0,1,0,1,0,1,135.978
2,2,2,0,0,1,0,1,0,1,71.786
3,2,2,0,0,1,0,1,0,1,50.0
4,3,2,0,0,1,0,1,0,1,49.582
1,3,2,0,0,1,0,1,0,1,183.374
2,3,2,0,0,1,0,1,0,1,96.93
3,3,2,0,0,1,0,1,0,1,67.98
4,1,3,0,0,1,0,1,0,1,25.41
1,1,3,0,0,1,0,1,0,1,94.922
2,1,3,0,0,1,0,1,0,1,50.04
3,1,3,0,0,1,0,1,0,1,33.9
4,2,3,0,0,1,0,1,0,1,36.652
1,2,3,0,0,1,0,1,0,1,135.996
2,2,3,0,0,1,0,1,0,1,71.732
3,2,3,0,0,1,0,1,0,1,49.994
4,3,3,0,0,1,0,1,0,1,49.462
1,3,3,0,0,1,0,1,0,1,183.39
2,3,3,0,0,1,0,1,0,1,96.672
3,3,3,0,0,1,0,1,0,1,67.88
4,1,1,0,0,1,0,1,0,0,24.87
1,1,1,0,0,1,0,1,0,0,94.08
2,1,1,0,0,1,0,1,0,0,49.708
3,1,1,0,0,1,0,1,0,0,33.69
4,2,1,0,0,1,0,1,0,0,36.428
1,2,1,0,0,1,0,1,0,0,135.368
2,2,1,0,0,1,0,1,0,0,71.474
3,2,1,0,0,1,0,1,0,0,49.962
4,3,1,0,0,1,0,1,0,0,49.422
1,3,1,0,0,1,0,1,0,0,182.962
2,3,1,0,0,1,0,1,0,0,96.53
3,3,1,0,0,1,0,1,0,0,67.876
4,1,2,0,0,1,0,1,0,0,24.858
1,1,2,0,0,1,0,1,0,0,94.054
2,1,2,0,0,1,0,1,0,0,49.786
3,1,2,0,0,1,0,1,0,0,33.812
4,2,2,0,0,1,0,1,0,0,36.432
1,2,2,0,0,1,0,1,0,0,135.22
2,2,2,0,0,1,0,1,0,0,71.646
3,2,2,0,0,1,0,1,0,0,50.242
4,3,2,0,0,1,0,1,0,0,49.45
1,3,2,0,0,1,0,1,0,0,182.798
2,3,2,0,0,1,0,1,0,0,96.672
3,3,2,0,0,1,0,1,0,0,67.772
4,1,3,0,0,1,0,1,0,0,25.038
1,1,3,0,0,1,0,1,0,0,94.02
2,1,3,0,0,1,0,1,0,0,49.606
3,1,3,0,0,1,0,1,0,0,33.626
4,2,3,0,0,1,0,1,0,0,36.58
1,2,3,0,0,1,0,1,0,0,135.076
2,2,3,0,0,1,0,1,0,0,71.474
3,2,3,0,0,1,0,1,0,0,50.032
4,3,3,0,0,1,0,1,0,0,49.242
1,3,3,0,0,1,0,1,0,0,182.774
2,3,3,0,0,1,0,1,0,0,96.546
3,3,3,0,0,1,0,1,0,0,67.748
4,1,1,0,0,1,0,0,1,1,23.39
1,1,1,0,0,1,0,0,1,1,85.784
2,1,1,0,0,1,0,0,1,1,45.644
3,1,1,0,0,1,0,0,1,1,31.04
4,2,1,0,0,1,0,0,1,1,29.52
1,2,1,0,0,1,0,0,1,1,109.242
2,2,1,0,0,1,0,0,1,1,57.792
3,2,1,0,0,1,0,0,1,1,39.732
4,3,1,0,0,1,0,0,1,1,38.26
1,3,1,0,0,1,0,0,1,1,141.664
2,3,1,0,0,1,0,0,1,1,74.99
3,3,1,0,0,1,0,0,1,1,51.178
4,1,2,0,0,1,0,0,1,1,24.306
1,1,2,0,0,1,0,0,1,1,86.128
2,1,2,0,0,1,0,0,1,1,46.054
3,1,2,0,0,1,0,0,1,1,31.61
4,2,2,0,0,1,0,0,1,1,30.22
1,2,2,0,0,1,0,0,1,1,109.708
2,2,2,0,0,1,0,0,1,1,58.406
3,2,2,0,0,1,0,0,1,1,40.146
4,3,2,0,0,1,0,0,1,1,38.966
1,3,2,0,0,1,0,0,1,1,142.08
2,3,2,0,0,1,0,0,1,1,75.538
3,3,2,0,0,1,0,0,1,1,51.662
4,1,3,0,0,1,0,0,1,1,24.672
1,1,3,0,0,1,0,0,1,1,86.65
2,1,3,0,0,1,0,0,1,1,46.356
3,1,3,0,0,1,0,0,1,1,32.498
4,2,3,0,0,1,0,0,1,1,30.886
1,2,3,0,0,1,0,0,1,1,110.168
2,2,3,0,0,1,0,0,1,1,58.95
3,2,3,0,0,1,0,0,1,1,40.694
4,3,3,0,0,1,0,0,1,1,39.472
1,3,3,0,0,1,0,0,1,1,142.482
2,3,3,0,0,1,0,0,1,1,75.576
3,3,3,0,0,1,0,0,1,1,52.234
4,1,1,0,0,1,0,0,1,0,23.478
1,1,1,0,0,1,0,0,1,0,85.616
2,1,1,0,0,1,0,0,1,0,45.472
3,1,1,0,0,1,0,0,1,0,31.19
4,2,1,0,0,1,0,0,1,0,29.858
1,2,1,0,0,1,0,0,1,0,109.196
2,2,1,0,0,1,0,0,1,0,58.066
3,2,1,0,0,1,0,0,1,0,39.622
4,3,1,0,0,1,0,0,1,0,38.6
1,3,1,0,0,1,0,0,1,0,141.752
2,3,1,0,0,1,0,0,1,0,74.686
3,3,1,0,0,1,0,0,1,0,51.492
4,1,2,0,0,1,0,0,1,0,24.442
1,1,2,0,0,1,0,0,1,0,86.048
2,1,2,0,0,1,0,0,1,0,46.272
3,1,2,0,0,1,0,0,1,0,32.032
4,2,2,0,0,1,0,0,1,0,30.662
1,2,2,0,0,1,0,0,1,0,109.894
2,2,2,0,0,1,0,0,1,0,58.556
3,2,2,0,0,1,0,0,1,0,40.534
4,3,2,0,0,1,0,0,1,0,39.052
1,3,2,0,0,1,0,0,1,0,142.536
2,3,2,0,0,1,0,0,1,0,75.274
3,3,2,0,0,1,0,0,1,0,52.0
4,1,3,0,0,1,0,0,1,0,24.878
1,1,3,0,0,1,0,0,1,0,86.902
2,1,3,0,0,1,0,0,1,0,46.448
3,1,3,0,0,1,0,0,1,0,32.492
4,2,3,0,0,1,0,0,1,0,31.034
1,2,3,0,0,1,0,0,1,0,110.278
2,2,3,0,0,1,0,0,1,0,58.894
3,2,3,0,0,1,0,0,1,0,40.944
4,3,3,0,0,1,0,0,1,0,39.682
1,3,3,0,0,1,0,0,1,0,142.864
2,3,3,0,0,1,0,0,1,0,75.65
3,3,3,0,0,1,0,0,1,0,52.332
4,1,1,0,0,1,0,0,0,1,23.358
1,1,1,0,0,1,0,0,0,1,85.67
2,1,1,0,0,1,0,0,0,1,45.564
3,1,1,0,0,1,0,0,0,1,31.208
4,2,1,0,0,1,0,0,0,1,33.546
1,2,1,0,0,1,0,0,0,1,123.054
2,2,1,0,0,1,0,0,0,1,65.37
3,2,1,0,0,1,0,0,0,1,45.892
4,3,1,0,0,1,0,0,0,1,45.482
1,3,1,0,0,1,0,0,0,1,166.396
2,3,1,0,0,1,0,0,0,1,88.032
3,3,1,0,0,1,0,0,0,1,61.818
4,1,2,0,0,1,0,0,0,1,24.056
1,1,2,0,0,1,0,0,0,1,86.234
2,1,2,0,0,1,0,0,0,1,46.152
3,1,2,0,0,1,0,0,0,1,31.814
4,2,2,0,0,1,0,0,0,1,34.122
1,2,2,0,0,1,0,0,0,1,123.802
2,2,2,0,0,1,0,0,0,1,65.73
3,2,2,0,0,1,0,0,0,1,46.238
4,3,2,0,0,1,0,0,0,1,46.02
1,3,2,0,0,1,0,0,0,1,166.914
2,3,2,0,0,1,0,0,0,1,88.808
3,3,2,0,0,1,0,0,0,1,62.514
4,1,3,0,0,1,0,0,0,1,24.762
1,1,3,0,0,1,0,0,0,1,86.65
2,1,3,0,0,1,0,0,0,1,46.454
3,1,3,0,0,1,0,0,0,1,32.498
4,2,3,0,0,1,0,0,0,1,34.896
1,2,3,0,0,1,0,0,0,1,124.396
2,2,3,0,0,1,0,0,0,1,66.288
3,2,3,0,0,1,0,0,0,1,46.75
4,3,3,0,0,1,0,0,0,1,46.574
1,3,3,0,0,1,0,0,0,1,167.346
2,3,3,0,0,1,0,0,0,1,89.108
3,3,3,0,0,1,0,0,0,1,62.768
4,1,1,0,0,1,0,0,0,0,23.432
1,1,1,0,0,1,0,0,0,0,85.444
2,1,1,0,0,1,0,0,0,0,45.67
3,1,1,0,0,1,0,0,0,0,31.414
4,2,1,0,0,1,0,0,0,0,33.696
1,2,1,0,0,1,0,0,0,0,122.898
2,2,1,0,0,1,0,0,0,0,65.08
3,2,1,0,0,1,0,0,0,0,45.836
4,3,1,0,0,1,0,0,0,0,45.446
1,3,1,0,0,1,0,0,0,0,167.122
2,3,1,0,0,1,0,0,0,0,88.446
3,3,1,0,0,1,0,0,0,0,62.232
4,1,2,0,0,1,0,0,0,0,24.438
1,1,2,0,0,1,0,0,0,0,85.976
2,1,2,0,0,1,0,0,0,0,46.306
3,1,2,0,0,1,0,0,0,0,31.956
4,2,2,0,0,1,0,0,0,0,34.498
1,2,2,0,0,1,0,0,0,0,123.686
2,2,2,0,0,1,0,0,0,0,65.926
3,2,2,0,0,1,0,0,0,0,46.322
4,3,2,0,0,1,0,0,0,0,46.236
1,3,2,0,0,1,0,0,0,0,166.986
2,3,2,0,0,1,0,0,0,0,89.124
3,3,2,0,0,1,0,0,0,0,62.446
4,1,3,0,0,1,0,0,0,0,24.782
1,1,3,0,0,1,0,0,0,0,86.77
2,1,3,0,0,1,0,0,0,0,46.456
3,1,3,0,0,1,0,0,0,0,32.364
4,2,3,0,0,1,0,0,0,0,34.992
1,2,3,0,0,1,0,0,0,0,124.078
2,2,3,0,0,1,0,0,0,0,66.408
3,2,3,0,0,1,0,0,0,0,46.868
4,3,3,0,0,1,0,0,0,0,46.72
1,3,3,0,0,1,0,0,0,0,167.394
2,3,3,0,0,1,0,0,0,0,89.296
3,3,3,0,0,1,0,0,0,0,63.046
4,1,1,0,0,0,1,1,1,1,25.404
1,1,1,0,0,0,1,1,1,1,95.346
2,1,1,0,0,0,1,1,1,1,50.44
3,1,1,0,0,0,1,1,1,1,34.218
4,2,1,0,0,0,1,1,1,1,33.658
1,2,1,0,0,0,1,1,1,1,125.67
2,2,1,0,0,0,1,1,1,1,66.566
3,2,1,0,0,0,1,1,1,1,46.324
4,3,1,0,0,0,1,1,1,1,44.838
1,3,1,0,0,0,1,1,1,1,165.52
2,3,1,0,0,0,1,1,1,1,88.19
3,3,1,0,0,0,1,1,1,1,61.764
4,1,2,0,0,0,1,1,1,1,25.382
1,1,2,0,0,0,1,1,1,1,95.364
2,1,2,0,0,0,1,1,1,1,50.514
3,1,2,0,0,0,1,1,1,1,34.228
4,2,2,0,0,0,1,1,1,1,33.784
1,2,2,0,0,0,1,1,1,1,125.56
2,2,2,0,0,0,1,1,1,1,66.488
3,2,2,0,0,0,1,1,1,1,46.024
4,3,2,0,0,0,1,1,1,1,44.928
1,3,2,0,0,0,1,1,1,1,165.592
2,3,2,0,0,0,1,1,1,1,88.24
3,3,2,0,0,0,1,1,1,1,61.76
4,1,3,0,0,0,1,1,1,1,25.33
